location,Basel,Basel,Basel,Basel,Basel
lat,47.75000,47.75000,47.75000,47.75000,47.75000
lon,7.50000,7.50000,7.50000,7.50000,7.50000
asl,363.653,363.653,363.653,363.653,363.653
variable,Temperature,Relative Humidity,Cloud Cover Total,Sunshine Duration,Shortwave Radiation
unit,°C,%,%,min,W/m²
level,2 m elevation corrected,2 m,sfc,sfc,sfc
resolution,hourly,hourly,hourly,hourly,hourly
aggregation,None,None,None,None,None
timestamp,Basel Temperature [2 m elevation corrected],Basel Relative Humidity [2 m],Basel Cloud Cover Total,Basel Sunshine Duration,Basel Shortwave Radiation
20220326T0300,5.110245,70.55138,0.0,0.0,0.0
20220326T0400,4.5402455,71.992645,0.0,0.0,0.0
20220326T0500,3.8502455,74.316315,0.0,0.0,0.0
20220326T0600,3.3702455,76.378815,0.0,0.0,0.0
20220326T0700,3.7802453,76.79038,0.0,40.65,15.0
20220326T0800,6.750245,68.14225,0.0,60.0,139.0
20220326T0900,9.570246,56.254814,0.0,60.0,312.0
20220326T1000,11.730246,49.931366,0.0,60.0,476.0
20220326T1100,14.040245,45.142452,0.0,60.0,609.0
20220326T1200,16.060246,42.155678,0.0,60.0,696.0
20220326T1300,17.760244,38.451447,0.0,60.0,729.0
20220326T1400,19.240246,34.857403,0.0,60.0,706.0
20220326T1500,20.020245,32.177643,0.0,60.0,629.0
20220326T1600,20.200245,30.945395,0.0,60.0,505.0
20220326T1700,19.530245,33.2704,0.0,60.0,346.0
20220326T1800,17.810246,36.701126,0.0,60.0,173.0
20220326T1900,14.770246,44.491604,0.0,52.85,30.0
20220326T2000,12.790245,49.73417,0.0,0.0,0.0
20220326T2100,11.120245,53.63242,0.0,0.0,0.0
20220326T2200,9.490245,57.7147,0.0,0.0,0.0
20220326T2300,8.610246,57.98244,0.0,0.0,0.0
20220327T0000,8.030246,58.590935,0.0,0.0,0.0
20220327T0100,7.2402453,61.088314,0.0,0.0,0.0
20220327T0200,6.5702453,61.996384,0.0,0.0,0.0
20220327T0300,5.710245,65.66181,0.0,0.0,0.0
20220327T0400,4.650245,69.22298,0.0,0.0,0.0
20220327T0500,3.7702456,71.88419,0.0,0.0,0.0
20220327T0600,2.8202453,76.1081,0.0,0.0,0.0
20220327T0700,3.1202455,77.23472,0.0,42.683334,17.0
20220327T0800,6.8302455,68.06178,0.0,60.0,147.0
20220327T0900,10.000245,53.629963,0.0,60.0,322.0
20220327T1000,12.630245,42.53668,0.0,60.0,488.0
20220327T1100,14.670245,41.324375,0.0,60.0,621.0
20220327T1200,16.360247,39.76282,0.0,60.0,707.0
20220327T1300,17.820246,38.007534,0.0,60.0,740.0
20220327T1400,18.990246,35.40765,0.0,60.0,715.0
20220327T1500,19.810246,34.6064,0.0,60.0,637.0
20220327T1600,20.120245,33.99315,0.0,60.0,512.0
20220327T1700,19.880245,35.120163,0.0,60.0,352.0
20220327T1800,18.380245,43.801506,0.0,60.0,178.0
20220327T1900,13.470245,55.51295,0.0,54.266666,33.0
20220327T2000,11.900246,57.569103,0.0,0.0,0.0
20220327T2100,10.690246,61.5195,0.0,0.0,0.0
20220327T2200,8.370246,69.28835,0.0,0.0,0.0
20220327T2300,8.010245,65.918915,0.0,0.0,0.0
20220328T0000,7.2402453,69.89108,0.0,0.0,0.0
20220328T0100,6.0902452,73.20433,0.0,0.0,0.0
20220328T0200,5.5302453,75.12894,0.0,0.0,0.0
20220328T0300,4.670245,77.230484,0.0,0.0,0.0
20220328T0400,3.8302455,78.38388,0.0,0.0,0.0
20220328T0500,3.1202455,82.30797,0.0,0.0,0.0
20220328T0600,2.8002453,83.166275,0.0,0.0,0.0
20220328T0700,3.7602453,79.17518,0.0,44.716667,20.0
20220328T0800,7.190245,71.24749,0.0,60.0,152.0
20220328T0900,10.690246,57.167645,0.0,60.0,328.0
20220328T1000,13.640245,49.446327,0.0,60.0,492.0
20220328T1100,16.330246,42.747734,0.0,60.0,624.0
20220328T1200,18.460245,35.301296,0.0,60.0,709.0
20220328T1300,19.970245,27.954138,0.0,60.0,741.0
20220328T1400,20.920246,23.260345,0.0,60.0,717.0
20220328T1500,21.370245,21.121683,0.0,60.0,639.0
20220328T1600,21.340246,21.00435,0.0,60.0,514.0
20220328T1700,20.780245,25.43068,5.1000004,56.744682,357.0
20220328T1800,18.800245,35.05078,17.1,49.085102,182.0
20220328T1900,14.660245,40.14532,25.500002,40.589893,35.0
20220328T2000,12.640245,45.81025,27.300001,0.0,0.0
20220328T2100,10.170245,55.25101,29.1,0.0,0.0
20220328T2200,8.750245,62.90415,30.000002,0.0,0.0
20220328T2300,8.660245,59.48535,30.000002,0.0,0.0
20220329T0000,7.6802454,66.31765,29.7,0.0,0.0
20220329T0100,7.6202455,67.653015,30.000002,0.0,0.0
20220329T0200,7.3002453,69.005974,30.000002,0.0,0.0
20220329T0300,6.9102454,70.12227,30.000002,0.0,0.0
20220329T0400,6.480245,72.861435,30.000002,0.0,0.0
20220329T0500,6.1802454,73.64524,29.400002,0.0,0.0
20220329T0600,6.270245,72.81938,74.0,0.0,0.0
20220329T0700,6.630245,72.73451,90.0,1.9893614,14.0
20220329T0800,8.800245,67.43551,83.0,7.021276,83.0
20220329T0900,11.070246,59.21659,82.0,7.6595736,62.0
20220329T1000,13.820246,49.95643,90.0,2.5531912,200.0
20220329T1100,15.180245,46.816788,82.0,7.6595736,283.0
20220329T1200,16.820246,39.05526,25.500002,43.723404,332.0
20220329T1300,18.090246,33.952003,22.2,45.829784,468.0
20220329T1400,18.830246,32.174183,50.0,28.085108,551.0
20220329T1500,18.870245,31.771736,92.0,1.2765956,415.0
20220329T1600,18.700245,32.04347,95.0,0.0,297.0
20220329T1700,18.010244,39.407795,80.0,8.93617,168.0
20220329T1800,17.030245,39.6504,49.0,28.723406,80.0
20220329T1900,15.640245,40.9927,75.0,11.548226,18.0
20220329T2000,13.980246,48.81014,87.0,0.0,0.0
20220329T2100,12.700245,54.452106,90.0,0.0,0.0
20220329T2200,12.250245,57.660797,65.0,0.0,0.0
20220329T2300,11.720245,62.209953,100.0,0.0,0.0
20220330T0000,12.040245,61.72271,97.0,0.0,0.0
20220330T0100,11.900246,62.516357,88.0,0.0,0.0
20220330T0200,12.090245,61.131535,99.0,0.0,0.0
20220330T0300,11.690246,66.1562,100.0,0.0,0.0
20220330T0400,10.850245,75.25519,99.0,0.0,0.0
20220330T0500,10.590245,79.7567,98.0,0.0,0.0
20220330T0600,10.440246,83.54876,100.0,0.0,0.0
20220330T0700,10.100245,88.51097,99.0,0.0,7.0
20220330T0800,10.320246,90.41882,98.0,0.0,33.0
20220330T0900,10.510245,91.54441,82.0,7.6595736,77.0
20220330T1000,11.130245,89.9344,90.0,2.5531912,134.0
20220330T1100,11.470245,88.57756,95.0,0.0,158.0
20220330T1200,12.190246,84.735,98.0,0.0,275.0
20220330T1300,13.010245,80.27862,90.0,2.5531912,325.0
20220330T1400,13.0602455,77.82868,71.0,14.680849,298.0
20220330T1500,13.020246,75.175,90.0,2.5531912,264.0
20220330T1600,12.600245,77.01839,71.0,14.680849,249.0
20220330T1700,11.940246,80.17713,99.0,0.0,250.0
20220330T1800,11.170245,84.04082,95.0,0.0,92.0
20220330T1900,10.390245,87.87709,92.0,1.2460991,24.0
20220330T2000,10.140245,91.829346,88.0,0.0,0.0
20220330T2100,9.370245,95.99885,83.0,0.0,0.0
20220330T2200,8.920245,97.100174,85.0,0.0,0.0
20220330T2300,9.370245,93.93008,99.0,0.0,0.0
20220331T0000,8.150246,96.876045,99.0,0.0,0.0
20220331T0100,7.5302453,98.536606,98.0,0.0,0.0
20220331T0200,7.480245,98.535515,95.0,0.0,0.0
20220331T0300,7.8102455,98.20498,100.0,0.0,0.0
20220331T0400,7.8902454,97.73614,99.0,0.0,0.0
20220331T0500,7.6402454,97.52759,94.0,0.0,0.0
20220331T0600,7.750245,96.52945,94.0,0.0,0.0
20220331T0700,7.7402453,96.13103,98.0,0.0,19.0
20220331T0800,8.530246,94.72416,99.0,0.0,40.0
20220331T0900,9.220245,92.20497,98.0,0.0,134.0
20220331T1000,9.840245,85.62309,100.0,0.0,193.0
20220331T1100,10.570246,87.536415,94.0,0.0,259.0
20220331T1200,10.530245,88.19038,81.0,8.297872,324.0
20220331T1300,10.430245,87.3436,63.0,19.787235,335.0
20220331T1400,10.000245,88.38075,74.0,12.765956,288.0
20220331T1500,9.740245,85.259285,92.0,1.2765956,391.0
20220331T1600,9.070246,85.06267,97.0,0.0,210.0
20220331T1700,8.410246,84.86526,96.0,0.0,189.0
20220331T1800,7.940245,88.24193,97.0,0.0,44.0
20220331T1900,7.290245,88.48549,91.0,1.9148934,12.0
20220331T2000,7.020245,88.76884,92.0,0.0010638296,0.0
20220331T2100,6.6802454,89.36018,87.0,0.0,0.0
20220331T2200,6.4702454,89.15258,88.0,0.0,0.0
20220331T2300,6.3202453,87.64523,61.0,0.0,0.0
20220401T0000,6.0502453,88.4865,73.0,0.0,0.0
20220401T0100,5.6602454,88.76059,80.0,0.0,0.0
20220401T0200,5.3002453,89.60988,94.0,0.0,0.0
20220401T0300,5.170245,88.397285,98.0,0.0,0.0
20220401T0400,4.880245,86.93039,99.0,0.0,0.0
20220401T0500,4.5102453,86.268326,100.0,0.0,0.0
20220401T0600,4.0302453,87.08311,100.0,0.0,0.0
20220401T0700,3.6002455,88.17003,100.0,0.0,12.0
20220401T0800,3.1002455,89.07654,100.0,0.0,35.0
20220401T0900,2.8902454,88.669525,100.0,0.0,51.0
20220401T1000,2.8702455,86.697556,99.0,0.0,103.0
20220401T1100,2.8102455,85.8756,100.0,0.0,143.0
20220401T1200,2.9002452,86.44983,100.0,0.0,146.0
20220401T1300,3.1102452,87.29281,100.0,0.0,192.0
20220401T1400,3.2702456,87.62698,99.0,0.0,193.0
20220401T1500,2.7402453,91.38843,100.0,0.0,166.0
20220401T1600,2.8502455,91.2001,99.0,0.0,176.0
20220401T1700,2.5602455,93.71182,100.0,0.0,92.0
20220401T1800,2.0802455,98.03884,100.0,0.0,48.0
20220401T1900,1.8802454,98.52808,100.0,0.0,13.0
20220401T2000,1.6002454,96.75393,97.0,0.0,0.0
20220401T2100,1.1802454,94.92239,99.0,0.0,0.0
20220401T2200,0.7502454,93.03987,95.0,0.0,0.0
20220401T2300,0.2902454,92.59535,91.0,0.0,0.0
20220402T0000,0.14024541,89.82385,82.0,0.0,0.0
20220402T0100,0.060245395,89.683,86.0,0.0,0.0
20220402T0200,0.050245404,90.34781,90.0,0.0,0.0
20220402T0300,0.14024541,90.55698,91.0,0.0,0.0
20220402T0400,0.1802454,92.11035,91.0,0.0,0.0
20220402T0500,0.19024539,93.82193,93.0,0.0,0.0
20220402T0600,0.2402454,94.5173,96.0,0.0,0.0
20220402T0700,0.3602454,94.45575,97.0,0.0,10.0
20220402T0800,0.6102454,93.71383,98.0,0.0,54.0
20220402T0900,1.0802454,92.11709,98.0,0.0,105.0
20220402T1000,1.5602454,89.04831,98.0,0.0,208.0
20220402T1100,2.2602453,83.51601,92.0,1.2765956,255.0
20220402T1200,2.6602454,81.28216,93.0,0.6382978,262.0
20220402T1300,2.5102453,80.60565,97.0,0.0,318.0
20220402T1400,2.4502454,79.244835,97.0,0.0,285.0
20220402T1500,2.1502454,78.72782,96.0,0.0,235.0
20220402T1600,1.8802454,78.91421,98.0,0.0,178.0
20220402T1700,1.7402455,78.01807,95.0,0.0,142.0
20220402T1800,1.6102453,78.16874,98.0,0.0,82.0
20220402T1900,1.4602454,79.13471,93.0,0.6382978,16.0
20220402T2000,1.2302454,81.84128,98.0,0.0,0.0
20220402T2100,1.1802454,83.11547,97.0,0.0,0.0
20220402T2200,1.1302454,85.41085,89.0,0.0,0.0
20220402T2300,0.6202454,87.51736,93.0,0.0,0.0
20220403T0000,0.6302454,88.55806,71.0,0.0,0.0
20220403T0100,0.5102454,88.21866,73.0,0.0,0.0
20220403T0200,0.4302454,89.126595,69.0,0.0,0.0
20220403T0300,0.5502454,88.87662,80.0,0.0,0.0
20220403T0400,0.2902454,89.90527,76.0,0.0,0.0
20220403T0500,0.3202454,89.97464,73.0,0.0,0.0
20220403T0600,0.3802454,90.37965,74.0,0.0,0.0
20220403T0700,0.5902454,90.26678,59.0,21.167553,20.0
20220403T0800,1.0002453,88.92442,62.0,20.425533,116.0
20220403T0900,1.8402454,80.67606,91.0,1.9148934,258.0
20220403T1000,2.8902454,75.06253,98.0,0.0,330.0
20220403T1100,3.1802454,72.613396,95.0,0.0,369.0
20220403T1200,3.4102454,68.94393,92.0,1.2765956,420.0
20220403T1300,3.8202453,66.92245,97.0,0.0,419.0
20220403T1400,4.150245,66.26043,92.0,1.2765956,441.0
20220403T1500,4.1402454,65.72004,81.0,8.297872,353.0
20220403T1600,3.9802456,67.35816,73.0,13.404254,253.0
20220403T1700,3.8702455,67.73265,77.0,10.851063,219.0
20220403T1800,3.5502453,68.16224,70.0,15.319151,108.0
20220403T1900,3.4802456,67.14086,67.0,17.234043,31.0
20220403T2000,2.8602452,68.460434,49.0,2.0664895,0.0
20220403T2100,2.3302455,71.79163,44.0,0.0,0.0
20220403T2200,1.5602454,76.26566,51.0,0.0,0.0
20220403T2300,0.5302454,81.97629,43.0,0.0,0.0
20220404T0000,1.0502454,77.72036,40.0,0.0,0.0
20220404T0100,0.7102454,78.24152,41.0,0.0,0.0
20220404T0200,0.1502454,78.96656,49.0,0.0,0.0
20220404T0300,-0.3097546,80.86815,51.0,0.0,0.0
20220404T0400,-0.39975458,80.00654,49.0,0.0,0.0
20220404T0500,-1.0697546,82.59255,42.0,0.0,0.0
20220404T0600,-1.4597546,83.284676,36.0,0.0,0.0
20220404T0700,-1.5797547,88.84327,29.0,40.705673,41.0
20220404T0800,0.5702454,78.686035,21.0,46.595745,191.0
20220404T0900,2.2002454,71.55003,28.0,42.127663,353.0
20220404T1000,3.8702455,65.45973,40.0,34.468082,525.0
20220404T1100,4.980245,58.549282,79.0,9.574467,608.0
20220404T1200,5.920245,56.53538,79.0,9.574467,670.0
20220404T1300,6.7002454,53.72211,78.0,10.212765,702.0
20220404T1400,7.5302453,53.600563,75.0,12.127658,748.0
20220404T1500,8.150246,51.831963,28.800001,41.61702,666.0
20220404T1600,8.490246,50.6448,21.6,46.212765,550.0
20220404T1700,8.390245,50.13167,13.8,51.19149,376.0
20220404T1800,7.8002453,51.84583,14.700001,50.61702,181.0
20220404T1900,6.710245,54.812973,15.6,50.042553,43.0
20220404T2000,6.610245,55.19281,38.0,3.415603,0.0
20220404T2100,6.6602454,54.920986,55.0,0.0,0.0
20220404T2200,6.5702453,56.255222,81.0,0.0,0.0
20220404T2300,6.1202455,63.166634,68.0,0.0,0.0
20220405T0000,6.190245,63.508926,96.0,0.0,0.0
20220405T0100,6.0902452,64.13843,96.0,0.0,0.0
20220405T0200,6.0102453,63.884315,98.0,0.0,0.0
20220405T0300,5.9702454,64.15593,86.0,0.0,0.0
20220405T0400,5.9102454,65.66154,91.0,0.0,0.0
20220405T0500,5.400245,70.510925,91.0,0.0,0.0
20220405T0600,5.3002453,73.845375,87.0,0.059574462,0.0
20220405T0700,5.3402452,75.74717,90.0,2.5531912,6.0
20220405T0800,5.6002455,75.686066,97.0,0.0,55.0
20220405T0900,6.3202453,74.899956,100.0,0.0,83.0
20220405T1000,7.1202455,71.64271,100.0,0.0,69.0
20220405T1100,7.8502455,64.93941,98.0,0.0,133.0
20220405T1200,8.690246,62.528725,97.0,0.0,110.0
20220405T1300,9.830245,61.216988,87.0,4.468085,149.0
20220405T1400,10.450245,62.649036,87.0,4.468085,137.0
20220405T1500,11.080245,63.918465,80.0,8.93617,126.0
20220405T1600,11.340245,65.52421,83.0,7.021276,179.0
20220405T1700,11.370245,68.3359,89.0,3.191489,111.0
20220405T1800,10.930245,71.35593,96.0,0.0,73.0
20220405T1900,10.340245,75.53,98.0,0.0,12.0
20220405T2000,9.870245,78.06155,92.0,0.15248226,0.0
20220405T2100,9.630245,79.77574,93.0,0.0,0.0
20220405T2200,9.240245,82.64674,82.0,0.0,0.0
20220405T2300,8.650246,86.079926,86.0,0.0,0.0
20220406T0000,9.040245,85.23574,78.0,0.0,0.0
20220406T0100,9.120245,85.836044,84.0,0.0,0.0
20220406T0200,9.360246,85.1559,83.0,0.0,0.0
20220406T0300,9.720245,85.43299,93.0,0.0,0.0
20220406T0400,9.910245,86.27967,96.0,0.0,0.0
20220406T0500,10.150246,85.95221,97.0,0.0,0.0
20220406T0600,10.370245,85.91795,95.0,0.0,0.0
20220406T0700,10.3102455,86.38237,97.0,0.0,6.0
20220406T0800,10.480246,84.24331,95.0,0.0,78.0
20220406T0900,10.770246,81.50001,100.0,0.0,148.0
20220406T1000,11.650246,76.07337,100.0,0.0,246.0
20220406T1100,12.350245,73.88464,100.0,0.0,242.0
20220406T1200,12.930245,71.35935,91.0,1.9148934,225.0
20220406T1300,13.780245,68.09835,83.0,7.021276,297.0
20220406T1400,14.040245,65.36729,53.0,26.170214,271.0
20220406T1500,14.100245,65.06767,68.0,16.595745,271.0
20220406T1600,14.210245,62.722244,69.0,15.957448,274.0
20220406T1700,13.960245,63.357872,50.0,28.085108,177.0
20220406T1800,13.010245,67.09665,41.0,33.82979,121.0
20220406T1900,12.200245,71.26388,25.0,44.04255,25.0
20220406T2000,11.640245,74.9819,70.0,2.1872342,0.0
20220406T2100,11.740245,74.99978,92.0,0.0,0.0
20220406T2200,11.900246,74.20852,85.0,0.0,0.0
20220406T2300,11.730246,77.82685,73.0,0.0,0.0
20220407T0000,10.840245,83.086914,85.0,0.0,0.0
20220407T0100,10.440246,83.20581,87.0,0.0,0.0
20220407T0200,10.0602455,82.13238,58.0,0.0,0.0
20220407T0300,10.050245,79.45433,89.0,0.0,0.0
20220407T0400,10.110246,76.49243,87.0,0.0,0.0
20220407T0500,10.300245,73.860985,63.0,0.0,0.0
20220407T0600,10.630245,72.29617,77.0,0.8590424,0.0
20220407T0700,10.990245,70.52877,96.0,0.0,18.0
20220407T0800,11.240245,69.89625,96.0,0.0,75.0
20220407T0900,11.450245,71.360825,96.0,0.0,160.0
20220407T1000,11.300245,75.75161,99.0,0.0,278.0
20220407T1100,11.690246,76.551414,91.0,1.9148934,217.0
20220407T1200,11.5602455,77.32092,99.0,0.0,206.0
20220407T1300,11.370245,77.55527,99.0,0.0,228.0
20220407T1400,12.0602455,74.33969,94.0,0.0,257.0
20220407T1500,12.330245,75.8785,94.0,0.0,144.0
20220407T1600,12.440246,75.124115,100.0,0.0,118.0
20220407T1700,11.930245,79.95764,100.0,0.0,148.0
20220407T1800,11.8102455,81.20156,100.0,0.0,99.0
20220407T1900,11.590245,80.78421,91.0,1.9148934,25.0
20220407T2000,11.800245,81.69867,95.0,0.0,0.0
20220407T2100,11.920245,83.11293,92.0,0.0,0.0
20220407T2200,11.740245,86.827644,83.0,0.0,0.0
20220407T2300,11.490245,86.74311,99.0,0.0,0.0
20220408T0000,10.950245,83.04442,99.0,0.0,0.0
20220408T0100,10.320246,80.156685,96.0,0.0,0.0
20220408T0200,9.620245,82.412796,98.0,0.0,0.0
20220408T0300,9.220245,84.55317,95.0,0.0,0.0
20220408T0400,8.960245,86.353226,100.0,0.0,0.0
20220408T0500,8.880245,88.394936,100.0,0.0,0.0
20220408T0600,8.8102455,90.73184,100.0,0.0,0.0
20220408T0700,8.950245,89.87412,100.0,0.0,11.0
20220408T0800,9.150246,90.26216,100.0,0.0,20.0
20220408T0900,9.670245,90.058334,100.0,0.0,43.0
20220408T1000,10.370245,89.01972,100.0,0.0,88.0
20220408T1100,11.5602455,85.06379,98.0,0.0,110.0
20220408T1200,12.590245,82.41621,100.0,0.0,107.0
20220408T1300,12.950245,78.92527,99.0,0.0,229.0
20220408T1400,12.590245,78.442986,94.0,0.0,131.0
20220408T1500,12.460245,80.14443,94.0,0.0,150.0
20220408T1600,13.170245,77.05994,86.0,5.1063824,131.0
20220408T1700,13.270246,78.12563,60.0,21.702127,184.0
20220408T1800,13.050245,79.42206,89.0,3.191489,67.0
20220408T1900,13.130245,76.688736,89.0,3.191489,25.0
20220408T2000,13.030245,75.38148,84.0,1.2145388,0.0
20220408T2100,13.210245,72.74246,88.0,0.0,0.0
20220408T2200,12.930245,72.14496,87.0,0.0,0.0
20220408T2300,11.780245,73.17223,92.0,0.0,0.0
20220409T0000,10.330245,81.831116,97.0,0.0,0.0
20220409T0100,7.860245,90.153786,97.0,0.0,0.0
20220409T0200,4.3702455,93.23203,100.0,0.0,0.0
20220409T0300,3.4302454,90.40117,97.0,0.0,0.0
20220409T0400,3.2502456,85.743515,98.0,0.0,0.0
20220409T0500,3.1902456,87.17571,93.0,0.0,0.0
20220409T0600,3.2502456,87.624756,83.0,1.0200354,0.0
20220409T0700,3.5802455,84.736725,89.0,3.191489,27.0
20220409T0800,4.2502456,80.23894,94.0,0.0,131.0
20220409T0900,4.7802453,75.642944,98.0,0.0,242.0
20220409T1000,5.6002455,66.45785,94.0,0.0,283.0
20220409T1100,6.1802454,72.06991,77.0,10.851063,402.0
20220409T1200,7.020245,68.20284,66.0,17.872341,533.0
20220409T1300,7.8002453,64.13589,50.0,28.085108,703.0
20220409T1400,8.320246,60.526375,31.0,40.212765,625.0
20220409T1500,8.240246,60.112404,48.0,29.361702,495.0
20220409T1600,8.750245,57.183773,60.0,21.702127,429.0
20220409T1700,8.580245,58.354404,33.0,38.93617,302.0
20220409T1800,8.000245,60.66365,39.0,35.106384,169.0
20220409T1900,6.9902453,66.733826,24.0,44.68085,59.0
20220409T2000,5.2202454,73.2959,19.0,10.239362,0.0
20220409T2100,4.670245,81.237366,22.0,0.0,0.0
20220409T2200,4.6602454,83.12808,27.0,0.0,0.0
20220409T2300,4.3902454,83.21,49.0,0.0,0.0
20220410T0000,4.1402454,86.783516,56.0,0.0,0.0
20220410T0100,3.2902455,90.648994,58.0,0.0,0.0
20220410T0200,2.5002456,92.69865,31.0,0.0,0.0
20220410T0300,1.9602454,93.46764,14.0,0.0,0.0
20220410T0400,1.2302454,94.92539,17.0,0.0,0.0
20220410T0500,0.89024544,95.94918,7.0,0.0,0.0
20220410T0600,0.88024545,95.25127,12.0,9.348582,0.0
20220410T0700,2.1802454,92.272575,12.0,52.340427,62.0
20220410T0800,4.0702453,88.47327,12.0,52.340427,223.0
20220410T0900,5.8702455,81.82555,26.0,43.404255,397.0
20220410T1000,7.4502454,66.79181,37.0,36.38298,571.0
20220410T1100,8.720245,54.850945,30.0,40.851067,661.0
20220410T1200,9.760245,46.437237,78.0,10.212765,734.0
20220410T1300,10.550245,42.564568,91.0,1.9148934,757.0
20220410T1400,11.080245,40.328773,84.0,6.382978,669.0
20220410T1500,11.460245,39.146458,78.0,10.212765,567.0
20220410T1600,11.820246,37.8826,89.0,3.191489,475.0
20220410T1700,11.970245,37.70373,19.0,47.872337,403.0
20220410T1800,11.340245,40.95035,13.200001,51.574467,239.0
20220410T1900,8.500245,51.627827,13.500001,51.38298,73.0
20220410T2000,5.5502453,66.2032,19.5,11.307093,1.0
20220410T2100,4.2302456,73.364586,28.500002,0.0,0.0
20220410T2200,3.3602452,78.18827,30.000002,0.0,0.0
20220410T2300,2.6702452,82.48199,30.000002,0.0,0.0
20220411T0000,2.3802454,83.471855,28.500002,0.0,0.0
20220411T0100,2.4402454,83.78615,29.400002,0.0,0.0
20220411T0200,2.1502454,84.42325,38.0,0.0,0.0
20220411T0300,2.1002455,83.92302,86.0,0.0,0.0
20220411T0400,1.9502454,84.458015,69.0,0.0,0.0
20220411T0500,1.6902454,83.92753,8.400001,0.0,0.0
20220411T0600,1.1402454,84.34732,8.400001,11.519574,0.0
20220411T0700,2.9302454,80.495865,8.1,54.82979,68.0
20220411T0800,5.730245,70.01996,17.400002,48.893616,232.0
20220411T0900,7.790245,62.93922,20.400002,46.97872,406.0
20220411T1000,9.800245,56.76579,20.400002,46.97872,569.0
20220411T1100,11.740245,53.077854,16.5,49.468082,702.0
20220411T1200,13.550245,48.61747,12.6,51.957447,765.0
20220411T1300,14.910245,45.78643,9.0,54.255318,795.0
20220411T1400,16.130245,40.96254,29.1,41.42553,765.0
20220411T1500,17.010244,38.283424,29.1,41.42553,698.0
20220411T1600,17.520245,36.094345,29.1,41.42553,565.0
20220411T1700,17.410246,37.2157,29.1,41.42553,394.0
20220411T1800,16.390245,46.671288,29.400002,41.234043,204.0
20220411T1900,14.290245,48.898743,29.1,41.42553,60.0
20220411T2000,12.010245,59.08139,29.1,10.828174,1.0
20220411T2100,10.530245,66.54499,29.400002,0.0,0.0
20220411T2200,9.570246,69.84025,29.400002,0.0,0.0
20220411T2300,8.890245,71.79888,28.800001,0.0,0.0
20220412T0000,8.740245,71.66715,22.5,0.0,0.0
20220412T0100,7.2202454,78.671486,9.0,0.0,0.0
20220412T0200,6.7002454,79.824265,23.400002,0.0,0.0
20220412T0300,6.690245,78.92019,28.2,0.0,0.0
20220412T0400,6.1202455,80.81975,25.800001,0.0,0.0
20220412T0500,5.4102454,83.76864,25.500002,0.0,0.0
20220412T0600,4.980245,84.856575,27.000002,10.394503,1.0
20220412T0700,6.8002453,81.38255,27.6,42.38298,57.0
20220412T0800,9.690246,72.2628,29.400002,41.234043,209.0
20220412T0900,11.940246,61.91507,26.400002,43.148937,379.0
20220412T1000,14.120245,55.066517,25.500002,43.723404,540.0
20220412T1100,16.050245,51.577393,16.0,49.787235,677.0
20220412T1200,17.920246,47.271072,24.900002,44.10638,763.0
20220412T1300,19.730246,44.281258,28.2,42.0,801.0
20220412T1400,20.940245,41.19054,23.7,44.87234,758.0
20220412T1500,21.820246,39.287025,27.900002,42.191486,663.0
20220412T1600,22.050245,39.380524,27.900002,42.191486,492.0
20220412T1700,21.890245,39.823303,26.1,43.34043,336.0
20220412T1800,20.700245,56.208252,37.0,36.38298,193.0
20220412T1900,20.820246,44.500736,68.0,16.595745,57.0
20220412T2000,18.240246,56.41292,66.0,5.098582,1.0
20220412T2100,16.990246,63.24368,43.0,0.0,0.0
20220412T2200,14.220245,75.841705,24.900002,0.0,0.0
20220412T2300,12.990245,81.31085,49.0,0.0,0.0
20220413T0000,13.230246,79.39539,27.300001,0.0,0.0
20220413T0100,12.910245,79.186554,32.0,0.0,0.0
20220413T0200,12.320246,81.60384,84.0,0.0,0.0
20220413T0300,11.770246,82.64371,91.0,0.0,0.0
20220413T0400,10.660245,85.36589,47.0,0.0,0.0
20220413T0500,9.920245,87.89098,57.0,0.0,0.0
20220413T0600,9.200245,89.035515,89.0,0.878546,1.0
20220413T0700,10.550245,86.05534,46.0,30.638298,56.0
20220413T0800,13.480246,74.7471,30.0,40.851067,192.0
20220413T0900,16.020247,60.04658,42.0,33.19149,401.0
20220413T1000,18.060246,50.37097,46.0,30.638298,567.0
20220413T1100,19.900246,44.91204,20.400002,46.97872,693.0
20220413T1200,21.030245,42.247738,38.0,35.744682,771.0
20220413T1300,21.890245,40.78954,19.0,47.872337,793.0
20220413T1400,22.570246,39.53048,23.0,45.31915,739.0
20220413T1500,23.000246,38.957726,18.6,48.127663,621.0
20220413T1600,23.030245,39.68976,25.2,43.914894,433.0
20220413T1700,22.570246,42.687737,28.500002,41.80851,298.0
20220413T1800,21.620245,42.70707,28.2,42.0,194.0
20220413T1900,19.340246,51.693848,25.800001,43.531918,67.0
20220413T2000,17.740246,56.20831,28.0,13.024469,1.0
20220413T2100,17.300245,59.30704,17.1,0.0,0.0
20220413T2200,15.570246,66.46978,22.5,0.0,0.0
20220413T2300,16.080246,67.52836,39.0,0.0,0.0
20220414T0000,15.230246,71.660614,12.900001,0.0,0.0
20220414T0100,13.280245,79.51002,13.200001,0.0,0.0
