2theta/Degree,Intensity_GFO(Ga/Fe=1),Normalised_XRD_different ratio,Ga/Fe=1,Normalised_XRD_different ratio,Ga/Fe=0.5
55.75801,764.27367,55.75801,0.00556,55.75801,0.04979
55.77769,576.12561,55.77769,0.00419,55.77769,0.04561
55.79737,414.08888,55.79737,0.00301,55.79737,0.04829
55.81705,294.90266,55.81705,0.00215,55.81705,0.05176
55.83673,215.76481,55.83673,0.00157,55.83673,0.04437
55.85641,166.11788,55.85641,0.00121,55.85641,0.04674
55.87609,135.21059,55.87609,9.84E-04,55.87609,0.04517
55.89577,115.29545,55.89577,8.39E-04,55.89577,0.04708
55.91545,101.74287,55.91545,7.41E-04,55.91545,0.04832
55.93513,92.04794,55.93513,6.70E-04,55.93513,0.04427
55.95481,84.89951,55.95481,6.18E-04,55.95481,0.04492
55.97449,79.60396,55.97449,5.79E-04,55.97449,0.04626
55.99417,75.78673,55.99417,5.52E-04,55.99417,0.04636
56.01385,73.24813,56.01385,5.33E-04,56.01385,0.05098
56.03353,71.89449,56.03353,5.23E-04,56.03353,0.04881
56.05321,71.7067,56.05321,5.22E-04,56.05321,0.05142
56.07289,72.73191,56.07289,5.29E-04,56.07289,0.05131
56.09257,75.10119,56.09257,5.47E-04,56.09257,0.04594
56.11225,79.09291,56.11225,5.76E-04,56.11225,0.04729
56.13193,85.27222,56.13193,6.21E-04,56.13193,0.04794
56.15161,94.71014,56.15161,6.89E-04,56.15161,0.04677
56.17129,109.19848,56.17129,7.95E-04,56.17129,0.04664
56.19097,131.28564,56.19097,9.56E-04,56.19097,0.04798
56.21065,163.98767,56.21065,0.00119,56.21065,0.04679
56.23033,210.06807,56.23033,0.00153,56.23033,0.04803
56.25001,270.18969,56.25001,0.00197,56.25001,0.05157
56.26969,337.8729,56.26969,0.00246,56.26969,0.04798
56.28937,393.29603,56.28937,0.00286,56.28937,0.0532
56.30904,416.5475,56.30904,0.00303,56.30905,0.04679
56.32872,419.27813,56.32872,0.00305,56.32873,0.05336
56.3484,438.14592,56.3484,0.00319,56.34841,0.05106
56.36808,508.03889,56.36808,0.0037,56.36809,0.05175
56.38776,652.5954,56.38776,0.00475,56.38777,0.05556
56.40744,870.0227,56.40744,0.00633,56.40745,0.05095
56.42712,1087.22125,56.42712,0.00791,56.42712,0.0508
56.4468,1181.2988,56.4468,0.0086,56.4468,0.04594
56.46648,1167.26526,56.46648,0.0085,56.46648,0.05109
56.48616,1137.85335,56.48616,0.00828,56.48616,0.05419
56.50584,1099.95951,56.50584,0.00801,56.50584,0.04727
56.52552,1024.12073,56.52552,0.00745,56.52552,0.04646
56.5452,942.67238,56.5452,0.00686,56.5452,0.05018
56.56488,902.66301,56.56488,0.00657,56.56488,0.05036
56.58456,888.92469,56.58456,0.00647,56.58456,0.04816
56.60424,857.73021,56.60424,0.00624,56.60424,0.04923
56.62392,817.37637,56.62392,0.00595,56.62392,0.04892
56.6436,768.99797,56.6436,0.0056,56.6436,0.04523
56.66328,686.89706,56.66328,0.005,56.66328,0.04837
56.68296,568.06513,56.68296,0.00413,56.68296,0.04931
56.70264,443.55883,56.70264,0.00323,56.70264,0.04896
56.72232,342.62058,56.72232,0.00249,56.72232,0.04537
56.742,275.56762,56.742,0.00201,56.742,0.04819
56.76168,237.80496,56.76168,0.00173,56.76168,0.0508
56.78136,213.77767,56.78136,0.00156,56.78136,0.04883
56.80104,186.75224,56.80104,0.00136,56.80104,0.05086
56.82072,153.89463,56.82072,0.00112,56.82072,0.04967
56.8404,121.88867,56.8404,8.87E-04,56.8404,0.04403
56.86008,95.52953,56.86008,6.95E-04,56.86008,0.04961
56.87976,75.98389,56.87976,5.53E-04,56.87976,0.04762
56.89944,62.32522,56.89944,4.54E-04,56.89944,0.04533
56.91912,52.91733,56.91912,3.85E-04,56.91912,0.04427
56.9388,46.27383,56.9388,3.37E-04,56.9388,0.04814
56.95847,41.39776,56.95847,3.01E-04,56.95848,0.0463
56.97815,37.60983,56.97815,2.74E-04,56.97816,0.0432
56.99783,34.55081,56.99783,2.51E-04,56.99784,0.04716
57.01751,32.0261,57.01751,2.33E-04,57.01752,0.04977
57.03719,29.91782,57.03719,2.18E-04,57.0372,0.04809
57.05687,28.14899,57.05687,2.05E-04,57.05688,0.0463
57.07655,26.66593,57.07655,1.94E-04,57.07655,0.04706
57.09623,25.42944,57.09623,1.85E-04,57.09623,0.0516
57.11591,24.41008,57.11591,1.78E-04,57.11591,0.04576
57.13559,23.58562,57.13559,1.72E-04,57.13559,0.05051
57.15527,22.93953,57.15527,1.67E-04,57.15527,0.04695
57.17495,22.46026,57.17495,1.63E-04,57.17495,0.04558
57.19463,22.14068,57.19463,1.61E-04,57.19463,0.05093
57.21431,21.97799,57.21431,1.60E-04,57.21431,0.04657
57.23399,21.97372,57.23399,1.60E-04,57.23399,0.04997
57.25367,22.13418,57.25367,1.61E-04,57.25367,0.04634
57.27335,22.47128,57.27335,1.64E-04,57.27335,0.04741
57.29303,23.00401,57.29303,1.67E-04,57.29303,0.04687
57.31271,23.75992,57.31271,1.73E-04,57.31271,0.04455
57.33239,24.70485,57.33239,1.80E-04,57.33239,0.04868
57.35207,25.805,57.35207,1.88E-04,57.35207,0.04546
57.37175,27.23162,57.37175,1.98E-04,57.37175,0.04256
57.39143,29.18957,57.39143,2.12E-04,57.39143,0.04665
57.41111,31.94104,57.41111,2.32E-04,57.41111,0.04504
57.43079,35.78183,57.43079,2.60E-04,57.43079,0.04698
57.45047,41.10549,57.45047,2.99E-04,57.45047,0.04682
57.47015,48.92035,57.47015,3.56E-04,57.47015,0.0486
57.48983,60.73903,57.48983,4.42E-04,57.48983,0.05197
57.50951,78.42152,57.50951,5.71E-04,57.50951,0.04804
57.52919,103.53601,57.52919,7.54E-04,57.52919,0.05163
57.54887,135.29065,57.54887,9.85E-04,57.54887,0.05122
57.56855,165.79154,57.56855,0.00121,57.56855,0.05295
57.58823,181.57179,57.58823,0.00132,57.58823,0.05849
57.6079,184.66712,57.6079,0.00134,57.60791,0.05548
57.62758,194.75129,57.62758,0.00142,57.62759,0.05398
57.64726,231.71182,57.64726,0.00169,57.64727,0.05137
57.66694,312.76491,57.66694,0.00228,57.66695,0.05005
57.68662,451.54962,57.68662,0.00329,57.68663,0.05491
57.7063,649.60033,57.7063,0.00473,57.70631,0.05341
57.72598,864.54076,57.72598,0.00629,57.72598,0.05069
57.74566,970.3289,57.74566,0.00706,57.74566,0.05217
57.76534,876.98802,57.76534,0.00638,57.76534,0.0516
57.78502,677.4638,57.78502,0.00493,57.78502,0.0499
57.8047,496.59221,57.8047,0.00361,57.8047,0.04827
57.82438,390.47923,57.82438,0.00284,57.82438,0.04928
57.84406,367.18872,57.84406,0.00267,57.84406,0.04599
57.86374,411.07792,57.86374,0.00299,57.86374,0.05147
57.88342,484.74991,57.88342,0.00353,57.88342,0.04553
57.9031,515.98416,57.9031,0.00376,57.9031,0.05152
57.92278,456.09548,57.92278,0.00332,57.92278,0.04643
57.94246,347.12735,57.94246,0.00253,57.94246,0.0537
57.96214,244.39589,57.96214,0.00178,57.96214,0.0517
57.98182,170.20362,57.98182,0.00124,57.98182,0.04669
58.0015,124.55167,58.0015,9.07E-04,58.0015,0.05038
58.02118,99.01681,58.02118,7.21E-04,58.02118,0.0469
58.04086,85.10645,58.04086,6.19E-04,58.04086,0.05157
58.06054,77.43019,58.06054,5.64E-04,58.06054,0.05302
58.08022,72.91845,58.08022,5.31E-04,58.08022,0.04734
58.0999,70.42402,58.0999,5.13E-04,58.0999,0.0492
58.11958,69.20722,58.11958,5.04E-04,58.11958,0.05016
58.13926,68.79772,58.13926,5.01E-04,58.13926,0.04765
58.15894,68.90758,58.15894,5.02E-04,58.15894,0.04971
58.17862,69.76481,58.17862,5.08E-04,58.17862,0.04772
58.1983,71.89918,58.1983,5.23E-04,58.1983,0.04989
58.21798,75.37007,58.21798,5.49E-04,58.21798,0.05042
58.23766,79.95094,58.23766,5.82E-04,58.23766,0.04946
58.25734,85.76559,58.25734,6.24E-04,58.25734,0.04608
58.27701,93.18974,58.27701,6.78E-04,58.27702,0.04972
58.29669,101.52047,58.29669,7.39E-04,58.2967,0.04538
58.31637,110.45963,58.31637,8.04E-04,58.31638,0.05054
58.33605,120.23066,58.33605,8.75E-04,58.33606,0.05349
58.35573,132.02245,58.35573,9.61E-04,58.35574,0.05377
58.37541,147.01189,58.37541,0.00107,58.37541,0.0564
58.39509,166.13717,58.39509,0.00121,58.39509,0.05777
58.41477,190.90791,58.41477,0.00139,58.41477,0.06261
58.43445,224.05501,58.43445,0.00163,58.43445,0.06381
58.45413,270.29669,58.45413,0.00197,58.45413,0.0595
58.47381,340.85755,58.47381,0.00248,58.47381,0.05168
58.49349,459.0186,58.49349,0.00334,58.49349,0.04876
58.51317,661.7385,58.51317,0.00482,58.51317,0.05473
58.53285,990.92302,58.53285,0.00721,58.53285,0.05003
58.55253,1465.29623,58.55253,0.01067,58.55253,0.05387
58.57221,1993.26282,58.57221,0.01451,58.57221,0.05597
58.59189,2247.03406,58.59189,0.01636,58.59189,0.05494
58.61157,1996.63652,58.61157,0.01453,58.61157,0.05266
58.63125,1514.70358,58.63125,0.01103,58.63125,0.05199
58.65093,1109.50628,58.65093,0.00808,58.65093,0.0518
58.67061,897.06558,58.67061,0.00653,58.67061,0.05181
58.69029,882.41515,58.69029,0.00642,58.69029,0.0482
58.70997,1027.39888,58.70997,0.00748,58.70997,0.05423
58.72965,1254.05353,58.72965,0.00913,58.72965,0.04904
58.74933,1386.51909,58.74933,0.01009,58.74933,0.05155
58.76901,1278.77873,58.76901,0.00931,58.76901,0.05113
58.78869,1042.39326,58.78869,0.00759,58.78869,0.0538
58.80837,834.25215,58.80837,0.00607,58.80837,0.05432
58.82805,713.39624,58.82805,0.00519,58.82805,0.05516
58.84773,678.72365,58.84773,0.00494,58.84773,0.06332
58.86741,712.49943,58.86741,0.00519,58.86741,0.06996
58.88709,806.69315,58.88709,0.00587,58.88709,0.07358
58.90677,973.66766,58.90677,0.00709,58.90677,0.08125
58.92644,1246.74289,58.92644,0.00907,58.92645,0.09566
58.94612,1674.69631,58.94612,0.01219,58.94613,0.0976
58.9658,2309.89206,58.9658,0.01681,58.96581,0.10034
58.98548,3185.80571,58.98548,0.02319,58.98549,0.08779
59.00516,4261.58008,59.00516,0.03102,59.00517,0.07885
59.02484,5299.61721,59.02484,0.03858,59.02485,0.0726
59.04452,5837.37038,59.04452,0.04249,59.04452,0.07133
59.0642,5660.9032,59.0642,0.04121,59.0642,0.07985
59.08388,5170.46946,59.08388,0.03764,59.08388,0.08305
59.10356,4913.51259,59.10356,0.03576,59.10356,0.09153
59.12324,5177.89547,59.12324,0.03769,59.12324,0.08344
59.14292,5784.83495,59.14292,0.04211,59.14292,0.08154
59.1626,6073.15611,59.1626,0.04421,59.1626,0.07648
59.18228,5920.43897,59.18228,0.04309,59.18228,0.06563
59.20196,5659.00465,59.20196,0.04119,59.20196,0.06087
59.22164,5341.443,59.22164,0.03888,59.22164,0.05961
59.24132,4956.41044,59.24132,0.03608,59.24132,0.06051
59.261,4513.80633,59.261,0.03286,59.261,0.06284
59.28068,4132.36269,59.28068,0.03008,59.28068,0.06469
59.30036,3903.01816,59.30036,0.02841,59.30036,0.06536
59.32004,3631.53338,59.32004,0.02643,59.32004,0.05982
59.33972,3255.93373,59.33972,0.0237,59.33972,0.0658
59.3594,3040.77523,59.3594,0.02213,59.3594,0.06175
59.37908,3101.62824,59.37908,0.02258,59.37908,0.05901
59.39876,3373.65526,59.39876,0.02456,59.39876,0.05473
59.41844,3709.82708,59.41844,0.027,59.41844,0.05463
59.43812,3946.73367,59.43812,0.02873,59.43812,0.05568
59.4578,3901.90165,59.4578,0.0284,59.4578,0.05534
59.47748,3499.68118,59.47748,0.02547,59.47748,0.05744
59.49716,2917.67211,59.49716,0.02124,59.49716,0.05677
59.51684,2380.18696,59.51684,0.01733,59.51684,0.05542
59.53652,1997.33953,59.53652,0.01454,59.53652,0.05304
59.5562,1795.64312,59.5562,0.01307,59.5562,0.05558
59.57587,1760.88996,59.57587,0.01282,59.57588,0.04677
59.59555,1822.09815,59.59555,0.01326,59.59556,0.04727
59.61523,1837.58274,59.61523,0.01338,59.61524,0.05325
59.63491,1687.75139,59.63491,0.01228,59.63492,0.05199
59.65459,1403.68438,59.65459,0.01022,59.6546,0.0478
59.67427,1091.81098,59.67427,0.00795,59.67428,0.04827
59.69395,822.54553,59.69395,0.00599,59.69395,0.04879
59.71363,619.93494,59.71363,0.00451,59.71363,0.05093
59.73331,480.27434,59.73331,0.0035,59.73331,0.04958
59.75299,387.41788,59.75299,0.00282,59.75299,0.0533
59.77267,326.41491,59.77267,0.00238,59.77267,0.0515
59.79235,285.34794,59.79235,0.00208,59.79235,0.04959
59.81203,256.46475,59.81203,0.00187,59.81203,0.04945
59.83171,236.19512,59.83171,0.00172,59.83171,0.04793
59.85139,221.60779,59.85139,0.00161,59.85139,0.04825
59.87107,210.61631,59.87107,0.00153,59.87107,0.04729
59.89075,201.6642,59.89075,0.00147,59.89075,0.04745
59.91043,193.60507,59.91043,0.00141,59.91043,0.05005
59.93011,186.12685,59.93011,0.00135,59.93011,0.0455
59.94979,180.09723,59.94979,0.00131,59.94979,0.04683
59.96947,175.2579,59.96947,0.00128,59.96947,0.04778
59.98915,170.69164,59.98915,0.00124,59.98915,0.05034
60.00883,166.36501,60.00883,0.00121,60.00883,0.04724
60.02851,162.90985,60.02851,0.00119,60.02851,0.0485
60.04819,160.86534,60.04819,0.00117,60.04819,0.04917
60.06787,160.57122,60.06787,0.00117,60.06787,0.04856
60.08755,161.20676,60.08755,0.00117,60.08755,0.04959
60.10723,162.61088,60.10723,0.00118,60.10723,0.04793
60.12691,164.7854,60.12691,0.0012,60.12691,0.0471
60.14659,167.49231,60.14659,0.00122,60.14659,0.04842
60.16627,170.62502,60.16627,0.00124,60.16627,0.05209
60.18595,174.18285,60.18595,0.00127,60.18595,0.05026
60.20563,177.95985,60.20563,0.0013,60.20563,0.0486
60.2253,182.66508,60.2253,0.00133,60.22531,0.04959
60.24498,188.47155,60.24498,0.00137,60.24499,0.04946
60.26466,195.75488,60.26466,0.00142,60.26467,0.05162
60.28434,205.06695,60.28434,0.00149,60.28435,0.05232
60.30402,216.8869,60.30402,0.00158,60.30403,0.04838
60.3237,230.67984,60.3237,0.00168,60.32371,0.05284
60.34338,246.38499,60.34338,0.00179,60.34338,0.04933
60.36306,263.71349,60.36306,0.00192,60.36306,0.05659
60.38274,283.22625,60.38274,0.00206,60.38274,0.05571
60.40242,305.8033,60.40242,0.00223,60.40242,0.05263
60.4221,332.47094,60.4221,0.00242,60.4221,0.05658
60.44178,364.45694,60.44178,0.00265,60.44178,0.05437
60.46146,403.48885,60.46146,0.00294,60.46146,0.0577
60.48114,454.40163,60.48114,0.00331,60.48114,0.06152
60.50082,518.40275,60.50082,0.00377,60.50082,0.06562
60.5205,596.1237,60.5205,0.00434,60.5205,0.06952
60.54018,689.31656,60.54018,0.00502,60.54018,0.07817
60.55986,801.29621,60.55986,0.00583,60.55986,0.09174
60.57954,940.1806,60.57954,0.00684,60.57954,0.1165
60.59922,1120.40462,60.59922,0.00816,60.59922,0.15054
60.6189,1369.23396,60.6189,0.00997,60.6189,0.17485
60.63858,1732.81069,60.63858,0.01261,60.63858,0.17306
60.65826,2290.8694,60.65826,0.01668,60.65826,0.14171
60.67794,3182.32625,60.67794,0.02316,60.67794,0.10997
60.69762,4604.61181,60.69762,0.03352,60.69762,0.08745
60.7173,6774.13382,60.7173,0.04931,60.7173,0.08463
60.73698,9824.42209,60.73698,0.07151,60.73698,0.08828
60.75666,13500.70352,60.75666,0.09827,60.75666,0.10166
60.77634,16582.40457,60.77634,0.1207,60.77634,0.11035
60.79602,17185.2988,60.79602,0.12509,60.79602,0.11728
60.8157,15090.46234,60.8157,0.10984,60.8157,0.10617
60.83538,11900.96008,60.83538,0.08663,60.83538,0.08616
60.85506,9110.9941,60.85506,0.06632,60.85506,0.07167
60.87474,7473.4145,60.87474,0.0544,60.87474,0.0663
60.89441,7137.21909,60.89441,0.05195,60.89442,0.05994
60.91409,7873.66554,60.91409,0.05731,60.9141,0.05742
60.93377,9077.5868,60.93377,0.06607,60.93378,0.05896
60.95345,9674.3821,60.95345,0.07042,60.95346,0.06026
60.97313,8907.67402,60.97313,0.06484,60.97314,0.04972
60.99281,7192.97369,60.99281,0.05236,60.99282,0.05259
61.01249,5322.64895,61.01249,0.03874,61.01249,0.05414
61.03217,3786.86195,61.03217,0.02756,61.03217,0.05529
61.05185,2726.04802,61.05185,0.01984,61.05185,0.05194
61.07153,2073.41413,61.07153,0.01509,61.07153,0.05703
61.09121,1698.22958,61.09121,0.01236,61.09121,0.05844
61.11089,1487.48635,61.11089,0.01083,61.11089,0.06288
61.13057,1369.11761,61.13057,0.00997,61.13057,0.05827
61.15025,1304.69942,61.15025,0.0095,61.15025,0.06097
61.16993,1275.73741,61.16993,0.00929,61.16993,0.05906
61.18961,1273.78906,61.18961,0.00927,61.18961,0.06492
61.20929,1295.48736,61.20929,0.00943,61.20929,0.06387
61.22897,1340.31845,61.22897,0.00976,61.22897,0.06542
61.24865,1409.81343,61.24865,0.01026,61.24865,0.07381
61.26833,1507.43088,61.26833,0.01097,61.26833,0.07957
61.28801,1638.81794,61.28801,0.01193,61.28801,0.0969
61.30769,1812.35673,61.30769,0.01319,61.30769,0.12175
61.32737,2040.30056,61.32737,0.01485,61.32737,0.16175
61.34705,2342.07482,61.34705,0.01705,61.34705,0.1962
61.36673,2754.17046,61.36673,0.02005,61.36673,0.21195
61.38641,3353.40781,61.38641,0.02441,61.38641,0.20749
61.40609,4292.88303,61.40609,0.03125,61.40609,0.23132
61.42577,5825.32375,61.42577,0.0424,61.42577,0.28435
61.44545,8270.80082,61.44545,0.0602,61.44545,0.35796
61.46513,11899.41828,61.46513,0.08661,61.46513,0.38701
61.48481,16629.56548,61.48481,0.12104,61.48481,0.34336
61.50449,21265.90924,61.50449,0.15479,61.50449,0.26645
61.52417,23494.44037,61.52417,0.17101,61.52417,0.21033
61.54384,23406.2414,61.54384,0.17037,61.54385,0.17883
61.56352,24160.21556,61.56352,0.17586,61.56353,0.15906
61.5832,28317.13634,61.5832,0.20612,61.58321,0.1608
61.60288,36435.58676,61.60288,0.26521,61.60289,0.1932
61.62256,45700.75943,61.62256,0.33265,61.62257,0.21983
61.64224,49268.76221,61.64224,0.35862,61.64225,0.20963
61.66192,44416.36691,61.66192,0.3233,61.66192,0.16748
61.6816,35791.14663,61.6816,0.26052,61.6816,0.1205
61.70128,27191.93032,61.70128,0.19793,61.70128,0.09081
61.72096,20876.35275,61.72096,0.15196,61.72096,0.0736
61.74064,18056.29739,61.74064,0.13143,61.74064,0.06991
61.76032,18669.09617,61.76032,0.13589,61.76032,0.06527
61.78,21625.83087,61.78,0.15741,61.78,0.06057
61.79968,24104.98894,61.79968,0.17546,61.79968,0.05986
61.81936,22589.16772,61.81936,0.16442,61.81936,0.06015
61.83904,17621.2534,61.83904,0.12826,61.83904,0.05641
61.85872,12229.93958,61.85872,0.08902,61.85872,0.05695
61.8784,8067.27453,61.8784,0.05872,61.8784,0.06043
61.89808,5397.60155,61.89808,0.03929,61.89808,0.05654
61.91776,3860.68174,61.91776,0.0281,61.91776,0.05762
61.93744,3001.66482,61.93744,0.02185,61.93744,0.05852
61.95712,2503.47665,61.95712,0.01822,61.95712,0.06588
61.9768,2203.57493,61.9768,0.01604,61.9768,0.06647
61.99648,2036.59965,61.99648,0.01482,61.99648,0.07236
62.01616,1983.1852,62.01616,0.01444,62.01616,0.06186
62.03584,2044.36033,62.03584,0.01488,62.03584,0.0569
62.05552,2221.57021,62.05552,0.01617,62.05552,0.05566
62.0752,2493.1235,62.0752,0.01815,62.0752,0.058
62.09488,2770.69077,62.09488,0.02017,62.09488,0.05565
62.11456,2878.20832,62.11456,0.02095,62.11456,0.05881
62.13424,2696.62617,62.13424,0.01963,62.13424,0.05886
62.15392,2321.82563,62.15392,0.0169,62.15392,0.06164
62.1736,1928.70026,62.1736,0.01404,62.1736,0.06023
62.19327,1628.72172,62.19327,0.01186,62.19328,0.05573
62.21295,1464.58466,62.21295,0.01066,62.21296,0.05475
62.23263,1433.39783,62.23263,0.01043,62.23264,0.05623
62.25231,1496.80584,62.25231,0.0109,62.25232,0.05612
62.27199,1573.89043,62.27199,0.01146,62.272,0.05477
62.29167,1556.96111,62.29167,0.01133,62.29168,0.05475
62.31135,1406.7045,62.31135,0.01024,62.31135,0.05036
62.33103,1186.99396,62.33103,0.00864,62.33103,0.05547
62.35071,975.94988,62.35071,0.0071,62.35071,0.0601
62.37039,812.22799,62.37039,0.00591,62.37039,0.05893
62.39007,706.57561,62.39007,0.00514,62.39007,0.05816
62.40975,657.47666,62.40975,0.00479,62.40975,0.05751
62.42943,662.77594,62.42943,0.00482,62.42943,0.05325
62.44911,725.4028,62.44911,0.00528,62.44911,0.05364
62.46879,852.2906,62.46879,0.0062,62.46879,0.05429
62.48847,1039.46217,62.48847,0.00757,62.48847,0.05264
62.50815,1238.20338,62.50815,0.00901,62.50815,0.05596
62.52783,1323.1691,62.52783,0.00963,62.52783,0.06038
62.54751,1213.6252,62.54751,0.00883,62.54751,0.05806
62.56719,1009.6286,62.56719,0.00735,62.56719,0.06305
62.58687,828.14383,62.58687,0.00603,62.58687,0.06118
62.60655,724.42757,62.60655,0.00527,62.60655,0.06374
62.62623,722.32299,62.62623,0.00526,62.62623,0.06289
62.64591,828.23563,62.64591,0.00603,62.64591,0.06095
62.66559,1035.18568,62.66559,0.00754,62.66559,0.05919
62.68527,1294.63741,62.68527,0.00942,62.68527,0.05977
62.70495,1480.48559,62.70495,0.01078,62.70495,0.05335
62.72463,1470.76596,62.72463,0.01071,62.72463,0.05669
62.74431,1268.66677,62.74431,0.00923,62.74431,0.05512
62.76399,993.72959,62.76399,0.00723,62.76399,0.05383
62.78367,757.16852,62.78367,0.00551,62.78367,0.05707
62.80335,605.12063,62.80335,0.0044,62.80335,0.05323
62.82303,542.03986,62.82303,0.00395,62.82303,0.05326
62.8427,554.48275,62.8427,0.00404,62.84271,0.05364
62.86238,614.71708,62.86238,0.00447,62.86239,0.04928
62.88206,679.01059,62.88206,0.00494,62.88207,0.05083
62.90174,690.07157,62.90174,0.00502,62.90175,0.05036
62.92142,629.35265,62.92142,0.00458,62.92143,0.04744
62.9411,538.44629,62.9411,0.00392,62.94111,0.05201
62.96078,457.39648,62.96078,0.00333,62.96079,0.04905
62.98046,401.90252,62.98046,0.00293,62.98046,0.05543
63.00014,372.25984,63.00014,0.00271,63.00014,0.05117
63.01982,362.20833,63.01982,0.00264,63.01982,0.05328
63.0395,365.00533,63.0395,0.00266,63.0395,0.05119
63.05918,376.51947,63.05918,0.00274,63.05918,0.05821
63.07886,396.50549,63.07886,0.00289,63.07886,0.05287
63.09854,427.22394,63.09854,0.00311,63.09854,0.05335
63.11822,473.77294,63.11822,0.00345,63.11822,0.05375
63.1379,542.98704,63.1379,0.00395,63.1379,0.05548
63.15758,638.76168,63.15758,0.00465,63.15758,0.05193
63.17726,748.53132,63.17726,0.00545,63.17726,0.05114
63.19694,839.44487,63.19694,0.00611,63.19694,0.05801
63.21662,891.783,63.21662,0.00649,63.21662,0.05452
63.2363,892.45213,63.2363,0.0065,63.2363,0.05852
63.25598,864.64897,63.25598,0.00629,63.25598,0.058
63.27566,857.03727,63.27566,0.00624,63.27566,0.05995
63.29534,893.70527,63.29534,0.00651,63.29534,0.05723
63.31502,981.36154,63.31502,0.00714,63.31502,0.06186
63.3347,1121.48998,63.3347,0.00816,63.3347,0.06124
63.35438,1310.47194,63.35438,0.00954,63.35438,0.06385
63.37406,1540.40096,63.37406,0.01121,63.37406,0.0634
63.39374,1811.70437,63.39374,0.01319,63.39374,0.07239
63.41342,2120.34021,63.41342,0.01543,63.41342,0.0741
63.4331,2459.82481,63.4331,0.0179,63.4331,0.08913
63.45278,2801.67499,63.45278,0.02039,63.45278,0.115
63.47246,3136.5489,63.47246,0.02283,63.47246,0.15049
63.49213,3568.84295,63.49213,0.02598,63.49214,0.20297
63.51181,4290.34521,63.51181,0.03123,63.51182,0.2437
63.53149,5526.27442,63.53149,0.04023,63.5315,0.2361
63.55117,7513.47359,63.55117,0.05469,63.55118,0.20284
63.57085,10458.06411,63.57085,0.07612,63.57086,0.15088
63.59053,14440.54093,63.59053,0.10511,63.59054,0.11758
63.61021,19188.39127,63.61021,0.13967,63.61022,0.10509
63.62989,23619.64596,63.62989,0.17193,63.62989,0.10795
63.64957,25749.64978,63.64957,0.18743,63.64957,0.11797
63.66925,24385.40682,63.66925,0.1775,63.66925,0.14507
63.68893,20689.17549,63.68893,0.15059,63.68893,0.1572
63.70861,16667.91573,63.70861,0.12132,63.70861,0.15454
63.72829,13630.25621,63.72829,0.09921,63.72829,0.13814
63.74797,12097.26328,63.74797,0.08805,63.74797,0.11214
63.76765,12043.26027,63.76765,0.08766,63.76765,0.10184
63.78733,13064.83062,63.78733,0.0951,63.78733,0.10723
63.80701,14379.89832,63.80701,0.10467,63.80701,0.11824
63.82669,14845.65374,63.82669,0.10806,63.82669,0.12954
63.84637,13797.38639,63.84637,0.10043,63.84637,0.13409
63.86605,11779.7472,63.86605,0.08574,63.86605,0.11464
63.88573,9763.4503,63.88573,0.07107,63.88573,0.09584
63.90541,8397.97767,63.90541,0.06113,63.90541,0.07701
63.92509,7964.44876,63.92509,0.05797,63.92509,0.06929
63.94477,8468.97881,63.94477,0.06164,63.94477,0.06793
63.96445,9676.73827,63.96445,0.07044,63.96445,0.07565
63.98413,11001.98858,63.98413,0.08008,63.98413,0.08336
64.00381,11465.45755,64.00381,0.08346,64.00381,0.09267
64.02349,10506.87568,64.02349,0.07648,64.02349,0.09083
64.04317,8675.43271,64.04317,0.06315,64.04317,0.08014
64.06285,6826.91017,64.06285,0.04969,64.06285,0.07459
64.08253,5470.51231,64.08253,0.03982,64.08253,0.06609
64.10221,4786.50843,64.10221,0.03484,64.10221,0.06547
64.12189,4748.43156,64.12189,0.03456,64.12189,0.06919
64.14157,5187.68616,64.14157,0.03776,64.14157,0.0632
64.16124,5760.95504,64.16124,0.04193,64.16125,0.06015
64.18092,5940.0624,64.18092,0.04324,64.18093,0.05884
64.2006,5408.04428,64.2006,0.03936,64.20061,0.06093
64.22028,4407.71659,64.22028,0.03208,64.22029,0.05445
64.23996,3346.76473,64.23996,0.02436,64.23997,0.05586
64.25964,2460.36403,64.25964,0.01791,64.25965,0.05341
64.27932,1818.7672,64.27932,0.01324,64.27933,0.05808
64.299,1398.73577,64.299,0.01018,64.299,0.05976
64.31868,1141.32998,64.31868,0.00831,64.31868,0.06069
64.33836,990.70485,64.33836,0.00721,64.33836,0.06315
64.35804,910.67613,64.35804,0.00663,64.35804,0.0649
64.37772,885.48279,64.37772,0.00645,64.37772,0.06488
64.3974,914.22097,64.3974,0.00665,64.3974,0.0649
64.41708,1003.96548,64.41708,0.00731,64.41708,0.05883
64.43676,1161.88906,64.43676,0.00846,64.43676,0.05822
64.45644,1386.09098,64.45644,0.01009,64.45644,0.0556
64.47612,1646.83989,64.47612,0.01199,64.47612,0.05339
64.4958,1857.67948,64.4958,0.01352,64.4958,0.05279
64.51548,1896.09318,64.51548,0.0138,64.51548,0.0533
64.53516,1730.99556,64.53516,0.0126,64.53516,0.05277
64.55484,1461.97741,64.55484,0.01064,64.55484,0.05537
64.57452,1201.78818,64.57452,0.00875,64.57452,0.0539
64.5942,1014.64205,64.5942,0.00739,64.5942,0.05401
64.61388,922.88015,64.61388,0.00672,64.61388,0.05248
64.63356,921.01091,64.63356,0.0067,64.63356,0.05237
